ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NCDEX,76801,2,TMCFGRNZM,TMCFGRNZM10DEC25PE16000FDEC25,OPTFUT,TMCFGRNZM-OPTFUT,21534400076801,3903,2438,250,1,5,10,21535200076609,,2025-12-10T00:00:00,16000,4,TMCFGRNZM 10DEC2025 PE 16000,1,1,TMCFGRNZM10DEC25PE16000FDEC25
NCDEX,77195,2,GUARSEED10,GUARSEED1026DEC25CE6700FJAN26,OPTFUT,GUARSEED10-OPTFUT,21536000077195,5,0.5,500,0.5,5,1,21602000077051,,2025-12-26T00:00:00,6700,3,GUARSEED10 26DEC2025 CE 6700,1,1,GUARSEED1026DEC25CE6700FJAN26
NCDEX,77525,2,GUARSEED10,GUARSEED1030JAN26CE4700FFEB26,OPTFUT,GUARSEED10-OPTFUT,21603000077525,752.5,281,500,0.5,5,10,21605100077438,,2026-01-30T00:00:00,4700,3,GUARSEED10 30JAN2026 CE 4700,1,1,GUARSEED1030JAN26CE4700FFEB26
NCDEX,77899,2,GUARGUM5,GUARGUM527FEB26CE12600FMAR26,OPTFUT,GUARGUM5-OPTFUT,21605800077899,75,8.5,250,0.5,5,1,21607900077815,,2026-02-27T00:00:00,12600,3,GUARGUM5 27FEB2026 CE 12600,1,1,GUARGUM527FEB26CE12600FMAR26
NCDEX,76448,2,GUARGUM5,GUARGUM531OCT25CE8800FNOV25,OPTFUT,GUARGUM5-OPTFUT,21530400076448,807.5,52.5,250,0.5,5,10,21532400076184,,2025-10-31T00:00:00,8800,3,GUARGUM5 31OCT2025 CE 8800,1,1,GUARGUM531OCT25CE8800FNOV25
NCDEX,77535,2,GUARGUM5,GUARGUM530JAN26PE11400FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077535,2554.5,1525.5,250,0.5,5,10,21605100077437,,2026-01-30T00:00:00,11400,4,GUARGUM5 30JAN2026 PE 11400,1,1,GUARGUM530JAN26PE11400FFEB26
NCDEX,77194,2,GUARGUM5,GUARGUM526DEC25PE12800FJAN26,OPTFUT,GUARGUM5-OPTFUT,21536000077194,4037,2944.5,250,0.5,5,1,21602000077050,,2025-12-26T00:00:00,12800,4,GUARGUM5 26DEC2025 PE 12800,1,1,GUARGUM526DEC25PE12800FJAN26
NCDEX,77347,2,GUARGUM5,GUARGUM526DEC25CE8800FJAN26,OPTFUT,GUARGUM5-OPTFUT,21536000077347,1070,273,250,0.5,5,10,21602000077050,,2025-12-26T00:00:00,8800,3,GUARGUM5 26DEC2025 CE 8800,1,1,GUARGUM526DEC25CE8800FJAN26
NCDEX,77671,2,GUARGUM5,GUARGUM530JAN26PE8200FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077671,207,28.5,250,0.5,5,10,21605100077437,,2026-01-30T00:00:00,8200,4,GUARGUM5 30JAN2026 PE 8200,1,1,GUARGUM530JAN26PE8200FFEB26
NCDEX,77255,2,GUARSEED10,GUARSEED1026DEC25CE4500FJAN26,OPTFUT,GUARSEED10-OPTFUT,21536000077255,858.5,318,500,0.5,5,10,21602000077051,,2025-12-26T00:00:00,4500,3,GUARSEED10 26DEC2025 CE 4500,1,1,GUARSEED1026DEC25CE4500FJAN26
NCDEX,78100,2,JEERAUNJHA,JEERAUNJHA12JAN26PE21600FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200078100,3286,1494,150,2,3,10,21602000077818,,2026-01-12T00:00:00,21600,4,JEERAUNJHA 12JAN2026 PE 21600,1,1,JEERAUNJHA12JAN26PE21600FJAN26
NCDEX,77010,2,GUARSEED10,GUARSEED1028NOV25CE3700FDEC25,OPTFUT,GUARSEED10-OPTFUT,21533200077010,1588,994.5,500,0.5,5,1,21535300076602,,2025-11-28T00:00:00,3700,3,GUARSEED10 28NOV2025 CE 3700,1,1,GUARSEED1028NOV25CE3700FDEC25
NCDEX,77422,2,GUARGUM5,GUARGUM526DEC25PE6400FJAN26,OPTFUT,GUARGUM5-OPTFUT,21536000077422,5,0.5,250,0.5,5,1,21602000077050,,2025-12-26T00:00:00,6400,4,GUARGUM5 26DEC2025 PE 6400,1,1,GUARGUM526DEC25PE6400FJAN26
NCDEX,75803,2,TMCFGRNZM,TMCFGRNZM10OCT25PE15200FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075803,3519,2035,250,1,5,10,21529300075697,,2025-10-10T00:00:00,15200,4,TMCFGRNZM 10OCT2025 PE 15200,1,1,TMCFGRNZM10OCT25PE15200FOCT25
NCDEX,77794,2,GUARSEED10,GUARSEED1030JAN26PE6100FFEB26,OPTFUT,GUARSEED10-OPTFUT,21603000077794,1268.5,717,500,0.5,5,10,21605100077438,,2026-01-30T00:00:00,6100,4,GUARSEED10 30JAN2026 PE 6100,1,1,GUARSEED1030JAN26PE6100FFEB26
NCDEX,76961,2,GUARGUM5,GUARGUM528NOV25PE8000FDEC25,OPTFUT,GUARGUM5-OPTFUT,21533200076961,70.5,0.5,250,0.5,5,10,21535300076601,,2025-11-28T00:00:00,8000,4,GUARGUM5 28NOV2025 PE 8000,1,1,GUARGUM528NOV25PE8000FDEC25
NCDEX,77386,2,JEERAUNJHA,JEERAUNJHA12NOV25PE28000FNOV25,OPTFUT,JEERAUNJHA-OPTFUT,21531600077386,9862,7582,150,2,3,1,21532400077054,,2025-11-12T00:00:00,28000,4,JEERAUNJHA 12NOV2025 PE 28000,1,1,JEERAUNJHA12NOV25PE28000FNOV25
NCDEX,78022,2,GUARGUM5,GUARGUM527FEB26PE6600FMAR26,OPTFUT,GUARGUM5-OPTFUT,21605800078022,18.5,2,250,0.5,5,1,21607900077815,,2026-02-27T00:00:00,6600,4,GUARGUM5 27FEB2026 PE 6600,1,1,GUARGUM527FEB26PE6600FMAR26
NCDEX,78132,2,DHANIYA,DHANIYA12JAN26CE7700FJAN26,OPTFUT,DHANIYA-OPTFUT,21601200078132,1363,581,500,1,5,10,21602000077813,,2026-01-12T00:00:00,7700,3,DHANIYA 12JAN2026 CE 7700,1,1,DHANIYA12JAN26CE7700FJAN26
NCDEX,77759,2,DHANIYA,DHANIYA11DEC25PE7900FDEC25,OPTFUT,DHANIYA-OPTFUT,21534500077759,368,49,500,1,5,10,21535300077435,,2025-12-11T00:00:00,7900,4,DHANIYA 11DEC2025 PE 7900,1,1,DHANIYA11DEC25PE7900FDEC25
NCDEX,77729,2,GUARGUM5,GUARGUM530JAN26CE12800FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077729,15.5,0.5,250,0.5,5,1,21605100077437,,2026-01-30T00:00:00,12800,3,GUARGUM5 30JAN2026 CE 12800,1,1,GUARGUM530JAN26CE12800FFEB26
NCDEX,77036,2,TMCFGRNZM,TMCFGRNZM10DEC25CE15800FDEC25,OPTFUT,TMCFGRNZM-OPTFUT,21534400077036,143,7,250,1,5,10,21535200076609,,2025-12-10T00:00:00,15800,3,TMCFGRNZM 10DEC2025 CE 15800,1,1,TMCFGRNZM10DEC25CE15800FDEC25
NCDEX,76118,2,TMCFGRNZM,TMCFGRNZM10OCT25PE13400FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300076118,1734,284,250,1,5,10,21529300075697,,2025-10-10T00:00:00,13400,4,TMCFGRNZM 10OCT2025 PE 13400,1,1,TMCFGRNZM10OCT25PE13400FOCT25
NCDEX,76878,2,TMCFGRNZM,TMCFGRNZM10DEC25CE12800FDEC25,OPTFUT,TMCFGRNZM-OPTFUT,21534400076878,1187,292,250,1,5,10,21535200076609,,2025-12-10T00:00:00,12800,3,TMCFGRNZM 10DEC2025 CE 12800,1,1,TMCFGRNZM10DEC25CE12800FDEC25
NCDEX,77750,2,GUARGUM5,GUARGUM530JAN26CE12000FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077750,49.5,2.5,250,0.5,5,10,21605100077437,,2026-01-30T00:00:00,12000,3,GUARGUM5 30JAN2026 CE 12000,1,1,GUARGUM530JAN26CE12000FFEB26
NCDEX,76020,2,TMCFGRNZM,TMCFGRNZM10OCT25PE16400FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300076020,4717,3233,250,1,5,10,21529300075697,,2025-10-10T00:00:00,16400,4,TMCFGRNZM 10OCT2025 PE 16400,1,1,TMCFGRNZM10OCT25PE16400FOCT25
NCDEX,76087,2,TMCFGRNZM,TMCFGRNZM10OCT25PE11600FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300076087,309,1,250,1,5,10,21529300075697,,2025-10-10T00:00:00,11600,4,TMCFGRNZM 10OCT2025 PE 11600,1,1,TMCFGRNZM10OCT25PE11600FOCT25
NCDEX,75810,2,TMCFGRNZM,TMCFGRNZM10OCT25PE12000FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075810,537,1,250,1,5,10,21529300075697,,2025-10-10T00:00:00,12000,4,TMCFGRNZM 10OCT2025 PE 12000,1,1,TMCFGRNZM10OCT25PE12000FOCT25
NCDEX,75799,2,TMCFGRNZM,TMCFGRNZM10OCT25PE15600FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075799,3919,2434,250,1,5,10,21529300075697,,2025-10-10T00:00:00,15600,4,TMCFGRNZM 10OCT2025 PE 15600,1,1,TMCFGRNZM10OCT25PE15600FOCT25
NCDEX,76721,2,TMCFGRNZM,TMCFGRNZM10DEC25PE17200FDEC25,OPTFUT,TMCFGRNZM-OPTFUT,21534400076721,5078,3571,250,1,5,10,21535200076609,,2025-12-10T00:00:00,17200,4,TMCFGRNZM 10DEC2025 PE 17200,1,1,TMCFGRNZM10DEC25PE17200FDEC25
NCDEX,75890,2,TMCFGRNZM,TMCFGRNZM10OCT25CE13800FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075890,159,1,250,1,5,10,21529300075697,,2025-10-10T00:00:00,13800,3,TMCFGRNZM 10OCT2025 CE 13800,1,1,TMCFGRNZM10OCT25CE13800FOCT25
NCDEX,76959,2,GUARSEED10,GUARSEED1028NOV25PE6300FDEC25,OPTFUT,GUARSEED10-OPTFUT,21533200076959,1580,986.5,500,0.5,5,10,21535300076602,,2025-11-28T00:00:00,6300,4,GUARSEED10 28NOV2025 PE 6300,1,1,GUARSEED1028NOV25PE6300FDEC25
NCDEX,77532,2,DHANIYA,DHANIYA11DEC25PE9100FDEC25,OPTFUT,DHANIYA-OPTFUT,21534500077532,1242,464,500,1,5,10,21535300077435,,2025-12-11T00:00:00,9100,4,DHANIYA 11DEC2025 PE 9100,1,1,DHANIYA11DEC25PE9100FDEC25
NCDEX,77966,2,DHANIYA,DHANIYA12JAN26CE7800FJAN26,OPTFUT,DHANIYA-OPTFUT,21601200077966,1285,527,500,1,5,10,21602000077813,,2026-01-12T00:00:00,7800,3,DHANIYA 12JAN2026 CE 7800,1,1,DHANIYA12JAN26CE7800FJAN26
NCDEX,77619,2,JEERAUNJHA,JEERAUNJHA11DEC25CE25200FDEC25,OPTFUT,JEERAUNJHA-OPTFUT,21534500077619,20,2,150,2,3,1,21535300077441,,2025-12-11T00:00:00,25200,3,JEERAUNJHA 11DEC2025 CE 25200,1,1,JEERAUNJHA11DEC25CE25200FDEC25
NCDEX,77162,2,DHANIYA,DHANIYA12NOV25CE6300FNOV25,OPTFUT,DHANIYA-OPTFUT,21531600077162,2519,1528,500,1,5,1,21532400077048,,2025-11-12T00:00:00,6300,3,DHANIYA 12NOV2025 CE 6300,1,1,DHANIYA12NOV25CE6300FNOV25
NCDEX,77679,2,GUARGUM5,GUARGUM530JAN26PE6600FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077679,5,0.5,250,0.5,5,1,21605100077437,,2026-01-30T00:00:00,6600,4,GUARGUM5 30JAN2026 PE 6600,1,1,GUARGUM530JAN26PE6600FFEB26
NCDEX,76112,2,TMCFGRNZM,TMCFGRNZM10OCT25CE16000FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300076112,10,1,250,1,5,10,21529300075697,,2025-10-10T00:00:00,16000,3,TMCFGRNZM 10OCT2025 CE 16000,1,1,TMCFGRNZM10OCT25CE16000FOCT25
NCDEX,78042,2,JEERAUNJHA,JEERAUNJHA12JAN26PE15200FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200078042,94,6,150,2,3,1,21602000077818,,2026-01-12T00:00:00,15200,4,JEERAUNJHA 12JAN2026 PE 15200,1,1,JEERAUNJHA12JAN26PE15200FJAN26
NCDEX,77687,2,GUARSEED10,GUARSEED1030JAN26CE5300FFEB26,OPTFUT,GUARSEED10-OPTFUT,21603000077687,333.5,70,500,0.5,5,10,21605100077438,,2026-01-30T00:00:00,5300,3,GUARSEED10 30JAN2026 CE 5300,1,1,GUARSEED1030JAN26CE5300FFEB26
NCDEX,76929,2,DHANIYA,DHANIYA10OCT25PE7300FOCT25,OPTFUT,DHANIYA-OPTFUT,21528300076929,52,1,500,1,5,10,21529300076599,,2025-10-10T00:00:00,7300,4,DHANIYA 10OCT2025 PE 7300,1,1,DHANIYA10OCT25PE7300FOCT25
NCDEX,78086,2,JEERAUNJHA,JEERAUNJHA12JAN26PE24000FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200078086,5490,3326,150,2,3,10,21602000077818,,2026-01-12T00:00:00,24000,4,JEERAUNJHA 12JAN2026 PE 24000,1,1,JEERAUNJHA12JAN26PE24000FJAN26
NCDEX,77788,2,GUARSEED10,GUARSEED1030JAN26CE4400FFEB26,OPTFUT,GUARSEED10-OPTFUT,21603000077788,1018.5,474.5,500,0.5,5,10,21605100077438,,2026-01-30T00:00:00,4400,3,GUARSEED10 30JAN2026 CE 4400,1,1,GUARSEED1030JAN26CE4400FFEB26
NCDEX,77923,2,JEERAUNJHA,JEERAUNJHA12JAN26CE26000FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200077923,82,4,150,2,3,1,21602000077818,,2026-01-12T00:00:00,26000,3,JEERAUNJHA 12JAN2026 CE 26000,1,1,JEERAUNJHA12JAN26CE26000FJAN26
NCDEX,77725,2,DHANIYA,DHANIYA11DEC25CE9400FDEC25,OPTFUT,DHANIYA-OPTFUT,21534500077725,224,15,500,1,5,1,21535300077435,,2025-12-11T00:00:00,9400,3,DHANIYA 11DEC2025 CE 9400,1,1,DHANIYA11DEC25CE9400FDEC25
NCDEX,76458,2,GUARSEED10,GUARSEED1031OCT25PE5700FNOV25,OPTFUT,GUARSEED10-OPTFUT,21530400076458,1044.5,457,500,0.5,5,10,21532400076185,,2025-10-31T00:00:00,5700,4,GUARSEED10 31OCT2025 PE 5700,1,1,GUARSEED1031OCT25PE5700FNOV25
NCDEX,77731,2,GUARGUM5,GUARGUM530JAN26CE11600FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077731,83.5,5.5,250,0.5,5,10,21605100077437,,2026-01-30T00:00:00,11600,3,GUARGUM5 30JAN2026 CE 11600,1,1,GUARGUM530JAN26CE11600FFEB26
NCDEX,78053,2,GUARGUM5,GUARGUM527FEB26CE10600FMAR26,OPTFUT,GUARGUM5-OPTFUT,21605800078053,436,103.5,250,0.5,5,10,21607900077815,,2026-02-27T00:00:00,10600,3,GUARGUM5 27FEB2026 CE 10600,1,1,GUARGUM527FEB26CE10600FMAR26
NCDEX,76804,2,DHANIYA,DHANIYA10OCT25PE6700FOCT25,OPTFUT,DHANIYA-OPTFUT,21528300076804,10,1,500,1,5,10,21529300076599,,2025-10-10T00:00:00,6700,4,DHANIYA 10OCT2025 PE 6700,1,1,DHANIYA10OCT25PE6700FOCT25
NCDEX,77686,2,DHANIYA,DHANIYA11DEC25PE8100FDEC25,OPTFUT,DHANIYA-OPTFUT,21534500077686,480,80,500,1,5,10,21535300077435,,2025-12-11T00:00:00,8100,4,DHANIYA 11DEC2025 PE 8100,1,1,DHANIYA11DEC25PE8100FDEC25
NCDEX,77962,2,DHANIYA,DHANIYA12JAN26PE9000FJAN26,OPTFUT,DHANIYA-OPTFUT,21601200077962,1192,525,500,1,5,10,21602000077813,,2026-01-12T00:00:00,9000,4,DHANIYA 12JAN2026 PE 9000,1,1,DHANIYA12JAN26PE9000FJAN26
NCDEX,76307,2,GUARSEED10,GUARSEED1031OCT25CE6200FNOV25,OPTFUT,GUARSEED10-OPTFUT,21530400076307,5,0.5,500,0.5,5,10,21532400076185,,2025-10-31T00:00:00,6200,3,GUARSEED10 31OCT2025 CE 6200,1,1,GUARSEED1031OCT25CE6200FNOV25
NCDEX,77387,2,JEERAUNJHA,JEERAUNJHA12NOV25PE14400FNOV25,OPTFUT,JEERAUNJHA-OPTFUT,21531600077387,20,2,150,2,3,1,21532400077054,,2025-11-12T00:00:00,14400,4,JEERAUNJHA 12NOV2025 PE 14400,1,1,JEERAUNJHA12NOV25PE14400FNOV25
NCDEX,75865,2,TMCFGRNZM,TMCFGRNZM10OCT25CE17000FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075865,10,1,250,1,5,10,21529300075697,,2025-10-10T00:00:00,17000,3,TMCFGRNZM 10OCT2025 CE 17000,1,1,TMCFGRNZM10OCT25CE17000FOCT25
NCDEX,76537,2,GUARGUM5,GUARGUM531OCT25CE13400FNOV25,OPTFUT,GUARGUM5-OPTFUT,21530400076537,5,0.5,250,0.5,5,1,21532400076184,,2025-10-31T00:00:00,13400,3,GUARGUM5 31OCT2025 CE 13400,1,1,GUARGUM531OCT25CE13400FNOV25
NCDEX,77584,2,GUARSEED10,GUARSEED1030JAN26CE6100FFEB26,OPTFUT,GUARSEED10-OPTFUT,21603000077584,69.5,5.5,500,0.5,5,10,21605100077438,,2026-01-30T00:00:00,6100,3,GUARSEED10 30JAN2026 CE 6100,1,1,GUARSEED1030JAN26CE6100FFEB26
NCDEX,76438,2,GUARSEED10,GUARSEED1031OCT25PE4400FNOV25,OPTFUT,GUARSEED10-OPTFUT,21530400076438,17,0.5,500,0.5,5,10,21532400076185,,2025-10-31T00:00:00,4400,4,GUARSEED10 31OCT2025 PE 4400,1,1,GUARSEED1031OCT25PE4400FNOV25
NCDEX,78090,2,DHANIYA,DHANIYA12JAN26CE9300FJAN26,OPTFUT,DHANIYA-OPTFUT,21601200078090,422,88,500,1,5,10,21602000077813,,2026-01-12T00:00:00,9300,3,DHANIYA 12JAN2026 CE 9300,1,1,DHANIYA12JAN26CE9300FJAN26
NCDEX,77967,2,JEERAUNJHA,JEERAUNJHA12JAN26PE23200FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200077967,4732,2654,150,2,3,10,21602000077818,,2026-01-12T00:00:00,23200,4,JEERAUNJHA 12JAN2026 PE 23200,1,1,JEERAUNJHA12JAN26PE23200FJAN26
NCDEX,76481,2,GUARGUM5,GUARGUM531OCT25PE10000FNOV25,OPTFUT,GUARGUM5-OPTFUT,21530400076481,1495.5,459.5,250,0.5,5,10,21532400076184,,2025-10-31T00:00:00,10000,4,GUARGUM5 31OCT2025 PE 10000,1,1,GUARGUM531OCT25PE10000FNOV25
NCDEX,77748,2,JEERAUNJHA,JEERAUNJHA11DEC25CE26800FDEC25,OPTFUT,JEERAUNJHA-OPTFUT,21534500077748,20,2,150,2,3,1,21535300077441,,2025-12-11T00:00:00,26800,3,JEERAUNJHA 11DEC2025 CE 26800,1,1,JEERAUNJHA11DEC25CE26800FDEC25
NCDEX,75918,2,TMCFGRNZM,TMCFGRNZM10OCT25PE16200FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075918,4518,3033,250,1,5,10,21529300075697,,2025-10-10T00:00:00,16200,4,TMCFGRNZM 10OCT2025 PE 16200,1,1,TMCFGRNZM10OCT25PE16200FOCT25
NCDEX,76743,2,DHANIYA,DHANIYA10OCT25PE8100FOCT25,OPTFUT,DHANIYA-OPTFUT,21528300076743,417,1,500,1,5,10,21529300076599,,2025-10-10T00:00:00,8100,4,DHANIYA 10OCT2025 PE 8100,1,1,DHANIYA10OCT25PE8100FOCT25
NCDEX,77328,2,GUARSEED10,GUARSEED1026DEC25CE6400FJAN26,OPTFUT,GUARSEED10-OPTFUT,21536000077328,7,0.5,500,0.5,5,10,21602000077051,,2025-12-26T00:00:00,6400,3,GUARSEED10 26DEC2025 CE 6400,1,1,GUARSEED1026DEC25CE6400FJAN26
NCDEX,77683,2,GUARGUM5,GUARGUM530JAN26PE10000FFEB26,OPTFUT,GUARGUM5-OPTFUT,21603000077683,1281,515.5,250,0.5,5,10,21605100077437,,2026-01-30T00:00:00,10000,4,GUARGUM5 30JAN2026 PE 10000,1,1,GUARGUM530JAN26PE10000FFEB26
NCDEX,76386,2,GUARGUM5,GUARGUM531OCT25PE12400FNOV25,OPTFUT,GUARGUM5-OPTFUT,21530400076386,3881.5,2803.5,250,0.5,5,10,21532400076184,,2025-10-31T00:00:00,12400,4,GUARGUM5 31OCT2025 PE 12400,1,1,GUARGUM531OCT25PE12400FNOV25
NCDEX,78046,2,JEERAUNJHA,JEERAUNJHA12JAN26CE18800FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200078046,2356,764,150,2,3,10,21602000077818,,2026-01-12T00:00:00,18800,3,JEERAUNJHA 12JAN2026 CE 18800,1,1,JEERAUNJHA12JAN26CE18800FJAN26
NCDEX,77981,2,GUARGUM5,GUARGUM527FEB26PE13000FMAR26,OPTFUT,GUARGUM5-OPTFUT,21605800077981,3994.5,2919,250,0.5,5,1,21607900077815,,2026-02-27T00:00:00,13000,4,GUARGUM5 27FEB2026 PE 13000,1,1,GUARGUM527FEB26PE13000FMAR26
NCDEX,77218,2,GUARSEED10,GUARSEED1026DEC25PE5500FJAN26,OPTFUT,GUARSEED10-OPTFUT,21536000077218,744,260.5,500,0.5,5,10,21602000077051,,2025-12-26T00:00:00,5500,4,GUARSEED10 26DEC2025 PE 5500,1,1,GUARSEED1026DEC25PE5500FJAN26
NCDEX,78005,2,JEERAUNJHA,JEERAUNJHA12JAN26CE26400FJAN26,OPTFUT,JEERAUNJHA-OPTFUT,21601200078005,64,2,150,2,3,1,21602000077818,,2026-01-12T00:00:00,26400,3,JEERAUNJHA 12JAN2026 CE 26400,1,1,JEERAUNJHA12JAN26CE26400FJAN26
NCDEX,77616,2,DHANIYA,DHANIYA11DEC25CE9200FDEC25,OPTFUT,DHANIYA-OPTFUT,21534500077616,290,25,500,1,5,10,21535300077435,,2025-12-11T00:00:00,9200,3,DHANIYA 11DEC2025 CE 9200,1,1,DHANIYA11DEC25CE9200FDEC25
NCDEX,76046,2,TMCFGRNZM,TMCFGRNZM10OCT25PE15400FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300076046,3719,2235,250,1,5,10,21529300075697,,2025-10-10T00:00:00,15400,4,TMCFGRNZM 10OCT2025 PE 15400,1,1,TMCFGRNZM10OCT25PE15400FOCT25
NCDEX,76354,2,GUARGUM5,GUARGUM531OCT25PE10800FNOV25,OPTFUT,GUARGUM5-OPTFUT,21530400076354,2290,1212.5,250,0.5,5,10,21532400076184,,2025-10-31T00:00:00,10800,4,GUARGUM5 31OCT2025 PE 10800,1,1,GUARGUM531OCT25PE10800FNOV25
NCDEX,78209,2,DHANIYA,DHANIYA12NOV25CE9200FNOV25,OPTFUT,DHANIYA-OPTFUT,21531600078209,222,7,500,1,5,10,21532400077048,,2025-11-12T00:00:00,9200,3,DHANIYA 12NOV2025 CE 9200,1,1,DHANIYA12NOV25CE9200FNOV25
NCDEX,77263,2,JEERAUNJHA,JEERAUNJHA12NOV25CE12800FNOV25,OPTFUT,JEERAUNJHA-OPTFUT,21531600077263,7510,5228,150,2,3,1,21532400077054,,2025-11-12T00:00:00,12800,3,JEERAUNJHA 12NOV2025 CE 12800,1,1,JEERAUNJHA12NOV25CE12800FNOV25
NCDEX,78087,2,GUARGUM5,GUARGUM527FEB26CE9000FMAR26,OPTFUT,GUARGUM5-OPTFUT,21605800078087,1257,507,250,0.5,5,10,21607900077815,,2026-02-27T00:00:00,9000,3,GUARGUM5 27FEB2026 CE 9000,1,1,GUARGUM527FEB26CE9000FMAR26
NCDEX,76972,2,JEERAUNJHA,JEERAUNJHA10OCT25PE13200FOCT25,OPTFUT,JEERAUNJHA-OPTFUT,21528300076972,20,2,150,2,3,1,21529300076605,,2025-10-10T00:00:00,13200,4,JEERAUNJHA 10OCT2025 PE 13200,1,1,JEERAUNJHA10OCT25PE13200FOCT25
NCDEX,77384,2,JEERAUNJHA,JEERAUNJHA12NOV25PE19600FNOV25,OPTFUT,JEERAUNJHA-OPTFUT,21531600077384,1628,144,150,2,3,10,21532400077054,,2025-11-12T00:00:00,19600,4,JEERAUNJHA 12NOV2025 PE 19600,1,1,JEERAUNJHA12NOV25PE19600FNOV25
NCDEX,77014,2,GUARSEED10,GUARSEED1028NOV25PE4000FDEC25,OPTFUT,GUARSEED10-OPTFUT,21533200077014,5,0.5,500,0.5,5,1,21535300076602,,2025-11-28T00:00:00,4000,4,GUARSEED10 28NOV2025 PE 4000,1,1,GUARSEED1028NOV25PE4000FDEC25
NCDEX,76128,2,TMCFGRNZM,TMCFGRNZM10OCT25CE14800FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300076128,25,1,250,1,5,10,21529300075697,,2025-10-10T00:00:00,14800,3,TMCFGRNZM 10OCT2025 CE 14800,1,1,TMCFGRNZM10OCT25CE14800FOCT25
NCDEX,77379,2,DHANIYA,DHANIYA12NOV25PE7400FNOV25,OPTFUT,DHANIYA-OPTFUT,21531600077379,145,4,500,1,5,10,21532400077048,,2025-11-12T00:00:00,7400,4,DHANIYA 12NOV2025 PE 7400,1,1,DHANIYA12NOV25PE7400FNOV25
NCDEX,77566,2,JEERAUNJHA,JEERAUNJHA11DEC25PE27600FDEC25,OPTFUT,JEERAUNJHA-OPTFUT,21534500077566,9232,6932,150,2,3,1,21535300077441,,2025-12-11T00:00:00,27600,4,JEERAUNJHA 11DEC2025 PE 27600,1,1,JEERAUNJHA11DEC25PE27600FDEC25
NCDEX,77907,2,GUARGUM5,GUARGUM527FEB26CE8600FMAR26,OPTFUT,GUARGUM5-OPTFUT,21605800077907,1552.5,702,250,0.5,5,10,21607900077815,,2026-02-27T00:00:00,8600,3,GUARGUM5 27FEB2026 CE 8600,1,1,GUARGUM527FEB26CE8600FMAR26
NCDEX,76821,2,JEERAUNJHA,JEERAUNJHA10OCT25PE18000FOCT25,OPTFUT,JEERAUNJHA-OPTFUT,21528300076821,380,2,150,2,3,10,21529300076605,,2025-10-10T00:00:00,18000,4,JEERAUNJHA 10OCT2025 PE 18000,1,1,JEERAUNJHA10OCT25PE18000FOCT25
NCDEX,75852,2,TMCFGRNZM,TMCFGRNZM10OCT25PE15800FOCT25,OPTFUT,TMCFGRNZM-OPTFUT,21528300075852,4118,2634,250,1,5,10,21529300075697,,2025-10-10T00:00:00,15800,4,TMCFGRNZM 10OCT2025 PE 15800,1,1,TMCFGRNZM10OCT25PE15800FOCT25
NCDEX,77141,2,GUARSEED10,GUARSEED1026DEC25CE3800FJAN26,OPTFUT,GUARSEED10-OPTFUT,21536000077141,1542,946,500,0.5,5,1,21602000077051,,2025-12-26T00:00:00,3800,3,GUARSEED10 26DEC2025 CE 3800,1,1,GUARSEED1026DEC25CE3800FJAN26
NCDEX,78123,2,DHANIYA,DHANIYA12JAN26PE7800FJAN26,OPTFUT,DHANIYA-OPTFUT,21601200078123,419,106,500,1,5,10,21602000077813,,2026-01-12T00:00:00,7800,4,DHANIYA 12JAN2026 PE 7800,1,1,DHANIYA12JAN26PE7800FJAN26
