ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
BSECD,2133163,1,USDINR,USDINR26904FUT,FUTCUR,USDINR-FUTCUR,13624702133163,99.33,93.55,20011,0.0025,1,1000,600,,2026-09-04T00:00:00,0,0,USDINR 04SEP2026,1,1,USDINR26904FUT
BSECD,1001976,1,EURUSD,EURUSD26O09FUT,FUTCUR,EURUSD-FUTCUR,13628201001976,1.18,1.11,20017,0.0001,1,1000,625,,2026-10-09T00:00:00,0,0,EURUSD 09OCT2026,1,1,EURUSD26O09FUT
BSECD,10000035,1,577GSEC30,577GSEC30,FUTIRD,577GSEC30-FUTIRD,13908510000035,NaN,NaN,0,0.0025,1,1000,-1,577GSEC30,2099-03-26T00:00:00,0,0,577GSEC30 26MAR2099,1,1,577GSEC30
BSECD,1055087,1,USDINR,USDINR26DECFUT,FUTCUR,USDINR-FUTCUR,13636301055087,99.81,93.99,20011,0.0025,1,1000,600,,2026-12-29T00:00:00,0,0,USDINR 29DEC2026,1,1,USDINR26DECFUT
BSECD,1059041,1,USDINR,USDINR27JANFUT,FUTCUR,USDINR-FUTCUR,13702701059041,99.98,94.16,20011,0.0025,1,1000,600,,2027-01-27T00:00:00,0,0,USDINR 27JAN2027,1,1,USDINR27JANFUT
BSECD,1078316,1,GBPUSD,GBPUSD26828FUT,FUTCUR,GBPUSD-FUTCUR,13624001078316,1.37,1.29,20015,0.0001,1,1000,624,,2026-08-28T00:00:00,0,0,GBPUSD 28AUG2026,1,1,GBPUSD26828FUT
BSECD,1075862,1,USDJPY,USDJPY26807FUT,FUTCUR,USDJPY-FUTCUR,13621901075862,168.32,158.51,20009,0.01,1,1000,623,,2026-08-07T00:00:00,0,0,USDJPY 07AUG2026,1,1,USDJPY26807FUT
BSECD,10000049,1,710GSEC34,710GSEC34,FUTIRD,710GSEC34-FUTIRD,13908510000049,NaN,NaN,0,0.0025,1,1000,-1,710GSEC34,2099-03-26T00:00:00,0,0,710GSEC34 26MAR2099,1,1,710GSEC34
BSECD,1067606,1,91DTB,91DTB26SEPFUT,FUTIRT,91DTB-FUTIRT,13627301067606,95.64,93.75,0,0.0025,1,2000,-1,91DTB,2026-09-30T00:00:00,0,0,91DTB 30SEP2026,1,1,91DTB26SEPFUT
BSECD,1038618,1,USDINR,USDINR26AUGFUT,FUTCUR,USDINR-FUTCUR,13623901038618,98.84,93.08,20011,0.0025,1,1000,600,,2026-08-27T00:00:00,0,0,USDINR 27AUG2026,1,1,USDINR26AUGFUT
BSECD,1000546,1,USDJPY,USDJPY26925FUT,FUTCUR,USDJPY-FUTCUR,13626801000546,168.38,158.57,20009,0.01,1,1000,623,,2026-09-25T00:00:00,0,0,USDJPY 25SEP2026,1,1,USDJPY26925FUT
BSECD,10000040,1,610GSEC31,610GSEC31,FUTIRD,610GSEC31-FUTIRD,13908510000040,NaN,NaN,0,0.0025,1,1000,-1,610GSEC31,2099-03-26T00:00:00,0,0,610GSEC31 26MAR2099,1,1,610GSEC31
BSECD,1067605,1,JPYINR,JPYINR27MARFUT,FUTCUR,JPYINR-FUTCUR,13708801067605,63.93,57.84,20006,0.0025,1,1000,603,,2027-03-29T00:00:00,0,0,JPYINR 29MAR2027,1,1,JPYINR27MARFUT
BSECD,1050589,1,GBPUSD,GBPUSD26NOVFUT,FUTCUR,GBPUSD-FUTCUR,13633001050589,1.37,1.29,20015,0.0001,1,1000,624,,2026-11-26T00:00:00,0,0,GBPUSD 26NOV2026,1,1,GBPUSD26NOVFUT
BSECD,1038619,1,GBPINR,GBPINR26AUGFUT,FUTCUR,GBPINR-FUTCUR,13623901038619,131.42,123.76,20004,0.0025,1,1000,601,,2026-08-27T00:00:00,0,0,GBPINR 27AUG2026,1,1,GBPINR26AUGFUT
BSECD,1063068,1,GBPUSD,GBPUSD27FEBFUT,FUTCUR,GBPUSD-FUTCUR,13705501063068,1.4,1.26,20015,0.0001,1,1000,624,,2027-02-24T00:00:00,0,0,GBPUSD 24FEB2027,1,1,GBPUSD27FEBFUT
BSECD,1081615,1,668GS2040,668GS204027JUNFUT,FUTIRD,668GS2040-FUTIRD,13717501081615,99.02,93.25,0,0.0025,1,2000,-1,668GS2040,2027-06-24T00:00:00,0,0,668GS2040 24JUN2027,1,1,668GS204027JUNFUT
BSECD,10000019,1,697GSEC26,697GSEC26,FUTIRD,697GSEC26-FUTIRD,13908510000019,NaN,NaN,0,0.0025,1,1000,-1,697GSEC26,2099-03-26T00:00:00,0,0,697GSEC26 26MAR2099,1,1,697GSEC26
BSECD,10000056,1,636GSEC31,636GSEC31,FUTIRD,636GSEC31-FUTIRD,13908510000056,NaN,NaN,0,0.0025,1,1000,-1,636GSEC31,2099-03-26T00:00:00,0,0,636GSEC31 26MAR2099,1,1,636GSEC31
BSECD,1074224,1,EURUSD,EURUSD26731FUT,FUTCUR,EURUSD-FUTCUR,13621201074224,1.17,1.11,20017,0.0001,1,1000,625,,2026-07-31T00:00:00,0,0,EURUSD 31JUL2026,1,1,EURUSD26731FUT
BSECD,10000044,1,726GSEC32,726GSEC32,FUTIRD,726GSEC32-FUTIRD,13908510000044,NaN,NaN,0,0.0025,1,1000,-1,726GSEC32,2099-03-26T00:00:00,0,0,726GSEC32 26MAR2099,1,1,726GSEC32
BSECD,2131768,1,GBPINR,GBPINR26821FUT,FUTCUR,GBPINR-FUTCUR,13623302131768,131.35,123.7,20004,0.0025,1,1000,601,,2026-08-21T00:00:00,0,0,GBPINR 21AUG2026,1,1,GBPINR26821FUT
BSECD,10000050,1,723GSEC39,723GSEC39,FUTIRD,723GSEC39-FUTIRD,13908510000050,NaN,NaN,0,0.0025,1,1000,-1,723GSEC39,2099-03-26T00:00:00,0,0,723GSEC39 26MAR2099,1,1,723GSEC39
