ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,DisplayName,Isin,PriceNumerator,PriceDenominator,DetailedDescription,UnknownFieldOne,UnknownFieldTwo,UnknownFieldThree
MSECM,1660,8,CIMMCO,CIMMCO-XX,XX,CIMMCO-XX,41100100001660,0,0,0,0.05,1,1,CIMMCO,1,1,CIMMCO LIMITED
MSECM,110466,8,KSOLVES,KSOLVES-EQ,EQ,KSOLVES-EQ,41100100110466,1068.06,966.34,-1,0.05,1,1,KSOLVES,1,1,KSOLVES INDIA LIMITED
MSECM,107576,8,RAMPURFERT,RAMPURFERT-BT,BT,RAMPURFERT-BT,41100100107576,0,0,500,0.05,1,1,RAMPURFERT,1,1,RAMPUR FERTILIZERS LTD
MSECM,102416,8,NESTLEIND,NESTLEIND-EQ,EQ,NESTLEIND-EQ,41100100102416,2418.845,1979.0549999999998,-1,0.05,1,1,NESTLEIND,1,1,NESTLE INDIA LTD
MSECM,105356,8,ALKYLAMINE,ALKYLAMINE-BT,BT,ALKYLAMINE-BT,41100100105356,0,0,500,0.05,1,1,ALKYLAMINE,1,1,ALKYL AMINES CHEM LTD
MSECM,104202,8,SOTL,SOTL-IL,IL,SOTL-IL,41100100104202,0,0,-1,0.05,1,1,SOTL,1,1,SAVITA OIL TECHNOLOGIES
MSECM,102427,8,NEULANDLAB,NEULANDLAB-EQ,EQ,NEULANDLAB-EQ,41100100102427,16629,11086,-1,0.05,1,1,NEULANDLAB,1,1,NEULAND LABORATORIES LTD
MSECM,2541,8,UDS,UDS-XX,XX,UDS-XX,41100100002541,0,0,0,0.05,1,1,UDS,1,1,UPDATER SERVICES LIMITED
MSECM,2560,8,AFIL,AFIL-XX,XX,AFIL-XX,41100100002560,0,0,0,0.05,1,1,AFIL,1,1,AKME FINTRADE (IND) LTD
MSECM,106047,8,PRABHAT,PRABHAT-BT,BT,PRABHAT-BT,41100100106047,0,0,500,0.05,1,1,PRABHAT,1,1,PRABHAT DAIRY LIMITED
MSECM,102513,8,BHARATFIN,BHARATFIN-BT,BT,BHARATFIN-BT,41100100102513,0,0,500,0.05,1,1,BHARATFIN,1,1,BHARAT FIN INCLUSION LTD
MSECM,110667,8,WANBURY,WANBURY-BZ,BZ,WANBURY-BZ,41100100110667,0,0,-1,0.05,1,1,WANBURY,1,1,WANBURY LIMITED
MSECM,109069,8,THEINVEST,THEINVEST-BE,BE,THEINVEST-BE,41100100109069,0,0,-1,0.05,1,1,THEINVEST,1,1,THE INV TRUST OF IND LTD
MSECM,103965,8,KICL,KICL-IL,IL,KICL-IL,41100100103965,0,0,-1,0.05,1,1,KICL,1,1,KALYANI INVESTMENT CO
MSECM,2641,8,JYOTICNC,JYOTICNC-XX,XX,JYOTICNC-XX,41100100002641,0,0,0,0.05,1,1,JYOTICNC,1,1,JYOTI CNC AUTOMATION LTD
MSECM,106754,8,NEWERA,NEWERA-EQ,EQ,NEWERA-EQ,41100100106754,8.925,8.075,-1,0.05,1,1,NEWERA,1,1,NEW ERA ALKALOIDS & EXP L
MSECM,103625,8,HINDALCO,HINDALCO-IL,IL,HINDALCO-IL,41100100103625,0,0,-1,0.05,1,1,HINDALCO,1,1,HINDALCO INDUSTRIES LTD
MSECM,105445,8,AMRUTANJAN,AMRUTANJAN-BT,BT,AMRUTANJAN-BT,41100100105445,0,0,500,0.05,1,1,AMRUTANJAN,1,1,AMRUTANJAN HEALTH CARE L
MSECM,105684,8,PORSCHE,PORSCHE-AU,AU,PORSCHE-AU,41100100105684,0,0,-1,0.05,1,1,PORSCHE,1,1,PORSCHE CAPITAL MKT LTD
MSECM,108040,8,ASSOFIN,ASSOFIN-AU,AU,ASSOFIN-AU,41100100108040,0,0,-1,0.05,1,1,ASSOFIN,1,1,ASSOCIATED FINMAN LIMITED
MSECM,103942,8,ASAHIINDIA,ASAHIINDIA-IL,IL,ASAHIINDIA-IL,41100100103942,0,0,-1,0.05,1,1,ASAHIINDIA,1,1,ASAHI INDIA GLASS LIMITED
MSECM,100072,8,DRDATSONS,DRDATSONS-BT,BT,DRDATSONS-BT,41100100100072,0,0,500,0.05,1,1,DRDATSONS,1,1,DR. DATSON S LABS LIMITED
MSECM,109198,8,ACCURACY,ACCURACY-AU,AU,ACCURACY-AU,41100100109198,0,0,-1,0.05,1,1,ACCURACY,1,1,ACCURACY SHIPPING LIMITED
MSECM,108786,8,APOLLOPIPE,APOLLOPIPE-BE,BE,APOLLOPIPE-BE,41100100108786,0,0,-1,0.05,1,1,APOLLOPIPE,1,1,APOLLO PIPES LIMITED
MSECM,109479,8,MANGALAM,MANGALAM-BE,BE,MANGALAM-BE,41100100109479,0,0,-1,0.05,1,1,MANGALAM,1,1,MANGALAM DRUGS & ORG LTD
MSECM,1930,8,SHYAMMETL,SHYAMMETL-XX,XX,SHYAMMETL-XX,41100100001930,0,0,0,0.05,1,1,SHYAMMETL,1,1,SHYAM METALICS & ENE LTD
MSECM,104726,8,KHOOBSURAT,KHOOBSURAT-BE,BE,KHOOBSURAT-BE,41100100104726,0,0,-1,0.05,1,1,KHOOBSURAT,1,1,KHOOBSURAT LIMITED
MSECM,103308,8,SURANAIND,SURANAIND-EQ,EQ,SURANAIND-EQ,41100100103308,0,0,-1,0.05,1,1,SURANAIND,1,1,SURANA INDUSTRIES LIMITED
MSECM,102145,8,HINDZINC,HINDZINC-BT,BT,HINDZINC-BT,41100100102145,0,0,500,0.05,1,1,HINDZINC,1,1,HINDUSTAN ZINC LIMITED
MSECM,103286,8,JYOTHYLAB,JYOTHYLAB-BT,BT,JYOTHYLAB-BT,41100100103286,0,0,500,0.05,1,1,JYOTHYLAB,1,1,JYOTHY LABS LIMITED
MSECM,45,8,GVT&D,GVT&D-XX,XX,GVT&D-XX,41100100000045,0,0,0,0.05,1,1,GVT&D,1,1,GE VERNOVA T&D INDIA LTD
MSECM,1961,8,AMIORG,AMIORG-XX,XX,AMIORG-XX,41100100001961,0,0,0,0.05,1,1,AMIORG,1,1,AMI ORGANICS LIMITED
MSECM,2575,8,UNIECOM,UNIECOM-XX,XX,UNIECOM-XX,41100100002575,0,0,0,0.05,1,1,UNIECOM,1,1,UNICOMMERCE ESOLUTION LTD
MSECM,101018,8,IOB,IOB-AU,AU,IOB-AU,41100100101018,0,0,-1,0.05,1,1,IOB,1,1,INDIAN OVERSEAS BANK
MSECM,106659,8,AMRIT,AMRIT-BT,BT,AMRIT-BT,41100100106659,0,0,500,0.05,1,1,AMRIT,1,1,AMRIT INDIA LIMITED
MSECM,2404,8,MILIAIND,MILIAIND-XX,XX,MILIAIND-XX,41100100002404,0,0,0,0.05,1,1,MILIAIND,1,1,MIL INDUSTRIES & AERO LTD
MSECM,100455,8,TIMETECHNO,TIMETECHNO-AU,AU,TIMETECHNO-AU,41100100100455,0,0,-1,0.05,1,1,TIMETECHNO,1,1,TIME TECHNOPLAST LIMITED
MSECM,1904,8,ENDURANCE,ENDURANCE-XX,XX,ENDURANCE-XX,41100100001904,0,0,0,0.05,1,1,ENDURANCE,1,1,ENDURANCE TECH LIMITED
MSECM,109354,8,GPTINFRA,GPTINFRA-AU,AU,GPTINFRA-AU,41100100109354,0,0,-1,0.05,1,1,GPTINFRA,1,1,GPT INFRAPROJECTS LIMITED
MSECM,100027,8,AEGISLOG,AEGISLOG-AU,AU,AEGISLOG-AU,41100100100027,0,0,-1,0.05,1,1,AEGISLOG,1,1,AEGIS LOGISTICS LIMITED
MSECM,100748,8,GSFC,GSFC-AU,AU,GSFC-AU,41100100100748,0,0,-1,0.05,1,1,GSFC,1,1,GSFC LIMITED
MSECM,108149,8,REGALENTER,REGALENTER-AU,AU,REGALENTER-AU,41100100108149,0,0,-1,0.05,1,1,REGALENTER,1,1,REGAL ENTERPRISES LIMITED
MSECM,100226,8,BANKINDIA,BANKINDIA-AU,AU,BANKINDIA-AU,41100100100226,0,0,-1,0.05,1,1,BANKINDIA,1,1,BANK OF INDIA
MSECM,103621,8,HGS,HGS-IL,IL,HGS-IL,41100100103621,0,0,-1,0.05,1,1,HGS,1,1,HINDUJA GLOBAL SOLUTIONS
MSECM,101799,8,BPCL,BPCL-EQ,EQ,BPCL-EQ,41100100101799,298.375,244.125,-1,0.05,1,1,BPCL,1,1,BHARAT PETROLEUM CORP
MSECM,100669,8,GICHSGFIN,GICHSGFIN-AU,AU,GICHSGFIN-AU,41100100100669,0,0,-1,0.05,1,1,GICHSGFIN,1,1,GIC HOUSING FINANCE LTD
MSECM,107135,8,MINDTECK,MINDTECK-BE,BE,MINDTECK-BE,41100100107135,0,0,-1,0.05,1,1,MINDTECK,1,1,MINDTECK (INDIA) LIMITED
MSECM,102349,8,GUJNRECOKE,GUJNRECOKE-EQ,EQ,GUJNRECOKE-EQ,41100100102349,0,0,-1,0.05,1,1,GUJNRECOKE,1,1,GUJARAT NRE COKE LIMITED
MSECM,1953,8,CMSINFO,CMSINFO-XX,XX,CMSINFO-XX,41100100001953,0,0,0,0.05,1,1,CMSINFO,1,1,CMS INFO SYSTEMS LIMITED
MSECM,110630,8,GARUDA,GARUDA-BE,BE,GARUDA-BE,41100100110630,0,0,-1,0.05,1,1,GARUDA,1,1,GARUDA CON AND ENGIN LTD
MSECM,665,8,RENUKA,RENUKA-XX,XX,RENUKA-XX,41100100000665,0,0,0,0.05,1,1,RENUKA,1,1,SHREE RENUKA SUGARS LTD
MSECM,109797,8,KRITIKA,KRITIKA-AU,AU,KRITIKA-AU,41100100109797,0,0,-1,0.05,1,1,KRITIKA,1,1,KRITIKA WIRES LIMITED
MSECM,106456,8,MOLDTKPAC,MOLDTKPAC-BT,BT,MOLDTKPAC-BT,41100100106456,0,0,500,0.05,1,1,MOLDTKPAC,1,1,MOLD-TEK PACKAGING LTD
MSECM,101673,8,NELCO,NELCO-BT,BT,NELCO-BT,41100100101673,0,0,500,0.05,1,1,NELCO,1,1,NELCO LIMITED
MSECM,109464,8,SHREYANIND,SHREYANIND-BE,BE,SHREYANIND-BE,41100100109464,0,0,-1,0.05,1,1,SHREYANIND,1,1,SHREYANS INDUSTRIES LTD
MSECM,109157,8,MAGADSUGAR,MAGADSUGAR-AU,AU,MAGADSUGAR-AU,41100100109157,0,0,-1,0.05,1,1,MAGADSUGAR,1,1,MAGADH SUGAR & ENERGY LTD
MSECM,109624,8,BHANDARI,BHANDARI-BE,BE,BHANDARI-BE,41100100109624,0,0,-1,0.05,1,1,BHANDARI,1,1,BHANDARI HOSIERY EXP LTD
MSECM,101097,8,OIL,OIL-AU,AU,OIL-AU,41100100101097,0,0,-1,0.05,1,1,OIL,1,1,OIL INDIA LIMITED
MSECM,101241,8,PANACEABIO,PANACEABIO-AU,AU,PANACEABIO-AU,41100100101241,0,0,-1,0.05,1,1,PANACEABIO,1,1,PANACEA BIOTEC LIMITED
MSECM,103236,8,SINTEX,SINTEX-EQ,EQ,SINTEX-EQ,41100100103236,0,0,-1,0.05,1,1,SINTEX,1,1,SINTEX INDUSTRIES LIMITED
MSECM,105734,8,MFSL,MFSL-BE,BE,MFSL-BE,41100100105734,0,0,-1,0.05,1,1,MFSL,1,1,MAX FINANCIALSERVICES LTD
MSECM,110941,8,ELIN,ELIN-BE,BE,ELIN-BE,41100100110941,0,0,-1,0.05,1,1,ELIN,1,1,ELIN ELECTRONICS LIMITED
MSECM,106828,8,DISTINPROP,DISTINPROP-AU,AU,DISTINPROP-AU,41100100106828,0,0,-1,0.05,1,1,DISTINPROP,1,1,DISTINCTIVE PRO & LEA LTD
MSECM,106365,8,BURNPUR,BURNPUR-BE,BE,BURNPUR-BE,41100100106365,0,0,-1,0.05,1,1,BURNPUR,1,1,BURNPUR CEMENT LIMITED
MSECM,110807,8,FORCEMOT,FORCEMOT-AU,AU,FORCEMOT-AU,41100100110807,0,0,-1,0.05,1,1,FORCEMOT,1,1,FORCE MOTORS LIMITED
MSECM,104777,8,ADOR,ADOR-BE,BE,ADOR-BE,41100100104777,0,0,-1,0.05,1,1,ADOR,1,1,ADOR WELDING LIMITED
MSECM,102989,8,TATACONSUM,TATACONSUM-BT,BT,TATACONSUM-BT,41100100102989,0,0,500,0.05,1,1,TATACONSUM,1,1,TATA CONSUMER PRODUCT LTD
MSECM,108504,8,ABSLAMC,ABSLAMC-BE,BE,ABSLAMC-BE,41100100108504,0,0,-1,0.05,1,1,ABSLAMC,1,1,ADITYA BIR SUN LI AMC LTD
MSECM,100146,8,JTEKTINDIA,JTEKTINDIA-AU,AU,JTEKTINDIA-AU,41100100100146,0,0,-1,0.05,1,1,JTEKTINDIA,1,1,JTEKT INDIA LIMITED
MSECM,472,8,KSCL,KSCL-XX,XX,KSCL-XX,41100100000472,0,0,0,0.05,1,1,KSCL,1,1,KAVERI SEED COMPANY LTD
MSECM,663,8,RELINFRA,RELINFRA-XX,XX,RELINFRA-XX,41100100000663,0,0,0,0.05,1,1,RELINFRA,1,1,RELIANCE INFRA LTD
MSECM,100721,8,OLECTRA,OLECTRA-AU,AU,OLECTRA-AU,41100100100721,0,0,-1,0.05,1,1,OLECTRA,1,1,OLECTRA GREENTECH LIMITED
MSECM,108230,8,SGBMAR28X,SGBMAR28X-GB,GB,SGBMAR28X-GB,41100100108230,8965,7335,-1,0.01,1,1,SGBMAR28X,1,1,2.50%GOLDBONDS2028SR-X
MSECM,2118,8,SEJALLTD,SEJALLTD-XX,XX,SEJALLTD-XX,41100100002118,0,0,0,0.05,1,1,SEJALLTD,1,1,SEJAL GLASS LIMITED
MSECM,1375,8,BSLGOLDETF,BSLGOLDETF-XX,XX,BSLGOLDETF-XX,41100100001375,0,0,0,0.05,1,1,BSLGOLDETF,1,1,ADITYA BIRLA SL GOLD ETF
MSECM,107486,8,ICICIGI,ICICIGI-EQ,EQ,ICICIGI-EQ,41100100107486,2017.51,1650.6899999999998,-1,0.05,1,1,ICICIGI,1,1,ICICI LOMBARD G INS CO L
MSECM,107465,8,FSC,FSC-BT,BT,FSC-BT,41100100107465,0,0,500,0.05,1,1,FSC,1,1,FUTURE SUPPLY CHAIN SOL L
MSECM,101517,8,RALLIS,RALLIS-BT,BT,RALLIS-BT,41100100101517,0,0,500,0.05,1,1,RALLIS,1,1,RALLIS INDIA LIMITED
MSECM,103122,8,LITL,LITL-BT,BT,LITL-BT,41100100103122,0,0,500,0.05,1,1,LITL,1,1,LANCO INFRATECH LIMITED
MSECM,109125,8,WINDLAS,WINDLAS-BE,BE,WINDLAS-BE,41100100109125,0,0,-1,0.05,1,1,WINDLAS,1,1,WINDLAS BIOTECH LIMITED
MSECM,110067,8,CMICABLES,CMICABLES-BZ,BZ,CMICABLES-BZ,41100100110067,5.3549999999999995,4.845,-1,0.05,1,1,CMICABLES,1,1,CMI LIMITED
MSECM,104968,8,SUPFIN,SUPFIN-BT,BT,SUPFIN-BT,41100100104968,0,0,500,0.05,1,1,SUPFIN,1,1,SUPERIOR FINLEASE LIMITED
MSECM,103074,8,BYKE,BYKE-BT,BT,BYKE-BT,41100100103074,0,0,500,0.05,1,1,BYKE,1,1,THE BYKE HOSPITALITY LTD
MSECM,277,8,KANSAINER,KANSAINER-XX,XX,KANSAINER-XX,41100100000277,0,0,0,0.05,1,1,KANSAINER,1,1,KANSAI NEROLAC PAINTS LTD
MSECM,105089,8,DENIMDL,DENIMDL-IL,IL,DENIMDL-IL,41100100105089,0,0,-1,0.05,1,1,DENIMDL,1,1,DENIM DEVELOPERS LIMITED
MSECM,110503,8,TECHIN,TECHIN-BZ,BZ,TECHIN-BZ,41100100110503,29.925,27.075,-1,0.05,1,1,TECHIN,1,1,TECHINDIA NIRMAN LIMITED
