ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
BSEFO,823148,2,BSE,BSE26AUG4200CE,SO,BSE-SO,12623700823148,229.4,0.05,3751,0.05,200,1,11100100201890,BSE,2026-08-25T00:00:00,4200,3,BSE 25AUG2026 CE 4200,1,1,BSE26AUG4200CE
BSEFO,822417,2,SENSEX,SENSEX2670981600CE,IO,SENSEX-IO,12619000822417,641.05,0.05,1000,0.05,20,1,-1,SENSEX,2026-07-09T00:00:00,81600,3,SENSEX 09JUL2026 CE 81600,1,1,SENSEX2670981600CE
BSEFO,827911,2,BANDHANBNK,BANDHANBNK26AUG212.5PE,SO,BANDHANBNK-SO,12623900827911,25.6,5.45,100000,0.05,3600,1,11100100541153,BANDHANBNK,2026-08-27T00:00:00,212.5,4,BANDHANBNK 27AUG2026 PE 212.5,1,1,BANDHANBNK26AUG212.5PE
BSEFO,1149514,2,HDFCAMC,HDFCAMC26JUL2546CE,SO,HDFCAMC-SO,12621101149514,429.25,64.05,12000,0.05,300,1,11100100541729,HDFCAMC,2026-07-30T00:00:00,2546,3,HDFCAMC 30JUL2026 CE 2546,1,1,HDFCAMC26JUL2546CE
BSEFO,825331,2,ADANIPOWER,ADANIPOWER26AUG267.5CE,SO,ADANIPOWER-SO,12623900825331,9.2,0.05,100000000,0.05,3550,1,11100100533096,ADANIPOWER,2026-08-27T00:00:00,267.5,3,ADANIPOWER 27AUG2026 CE 267.5,1,1,ADANIPOWER26AUG267.5CE
BSEFO,848298,2,POLICYBZR,POLICYBZR26SEP1600CE,SO,POLICYBZR-SO,12626700848298,275.6,69.05,100000000,0.05,350,1,11100100543390,POLICYBZR,2026-09-24T00:00:00,1600,3,POLICYBZR 24SEP2026 CE 1600,1,1,POLICYBZR26SEP1600CE
BSEFO,1148050,2,CAMS,CAMS26JUL740PE,SO,CAMS-SO,12621101148050,25.35,0.05,100000000,0.05,825,1,11100100543232,CAMS,2026-07-30T00:00:00,740,4,CAMS 30JUL2026 PE 740,1,1,CAMS26JUL740PE
BSEFO,837555,2,ICICIPRULI,ICICIPRULI26JUL435PE,SO,ICICIPRULI-SO,12621100837555,20.85,0.05,60000,0.05,925,1,11100100540133,ICICIPRULI,2026-07-30T00:00:00,435,4,ICICIPRULI 30JUL2026 PE 435,1,1,ICICIPRULI26JUL435PE
BSEFO,847447,2,FEDERALBNK,FEDERALBNK26SEP310CE,SO,FEDERALBNK-SO,12626700847447,54.6,14.6,200000,0.05,2500,1,11100100500469,FEDERALBNK,2026-09-24T00:00:00,310,3,FEDERALBNK 24SEP2026 CE 310,1,1,FEDERALBNK26SEP310CE
BSEFO,1174546,2,SBICARD,SBICARD26JUL560PE,SO,SBICARD-SO,12621101174546,24.65,0.05,32000,0.05,800,1,11100100543066,SBICARD,2026-07-30T00:00:00,560,4,SBICARD 30JUL2026 PE 560,1,1,SBICARD26JUL560PE
BSEFO,828370,2,SIEMENS,SIEMENS26AUG3800PE,SO,SIEMENS-SO,12623900828370,478.95,126.85,8250,0.05,175,1,11100100500550,SIEMENS,2026-08-27T00:00:00,3800,4,SIEMENS 27AUG2026 PE 3800,1,1,SIEMENS26AUG3800PE
BSEFO,846654,2,HYUNDAI,HYUNDAI26SEP1880PE,SO,HYUNDAI-SO,12626700846654,116.15,16.8,100000000,0.05,275,1,11100100544274,HYUNDAI,2026-09-24T00:00:00,1880,4,HYUNDAI 24SEP2026 PE 1880,1,1,HYUNDAI26SEP1880PE
BSEFO,833370,2,ITC,ITC26AUG270CE,SO,ITC-SO,12623900833370,45,5,64000,0.05,1725,1,11100100500875,ITC,2026-08-27T00:00:00,270,3,ITC 27AUG2026 CE 270,1,1,ITC26AUG270CE
BSEFO,848936,2,BANKEX,BANKEX26SEP71200PE,IO,BANKEX-IO,12626700848936,6991.3,3440.4,900,0.05,30,1,-1,BANKEX,2026-09-24T00:00:00,71200,4,BANKEX 24SEP2026 PE 71200,1,1,BANKEX26SEP71200PE
BSEFO,825130,2,ASTRAL,ASTRAL26AUG1620CE,SO,ASTRAL-SO,12623900825130,33.4,0.05,14680,0.05,425,1,11100100532830,ASTRAL,2026-08-27T00:00:00,1620,3,ASTRAL 27AUG2026 CE 1620,1,1,ASTRAL26AUG1620CE
BSEFO,825347,2,SENSEX,SENSEX2671671300CE,IO,SENSEX-IO,12619700825347,9119.6,3585.1,1000,0.05,20,1,-1,SENSEX,2026-07-16T00:00:00,71300,3,SENSEX 16JUL2026 CE 71300,1,1,SENSEX2671671300CE
BSEFO,849918,2,TVSMOTOR,TVSMOTOR26SEP3360CE,SO,TVSMOTOR-SO,12626700849918,578.3,187.2,21000,0.05,175,1,11100100532343,TVSMOTOR,2026-09-24T00:00:00,3360,3,TVSMOTOR 24SEP2026 CE 3360,1,1,TVSMOTOR26SEP3360CE
BSEFO,846135,2,BDL,BDL26SEP1440PE,SO,BDL-SO,12626700846135,210,62.85,100000000,0.05,425,1,11100100541143,BDL,2026-09-24T00:00:00,1440,4,BDL 24SEP2026 PE 1440,1,1,BDL26SEP1440PE
BSEFO,831410,2,ADANIENSOL,ADANIENSOL26AUG1420CE,SO,ADANIENSOL-SO,12623900831410,322.25,67.05,100000000,0.05,675,1,11100100539254,ADANIENSOL,2026-08-27T00:00:00,1420,3,ADANIENSOL 27AUG2026 CE 1420,1,1,ADANIENSOL26AUG1420CE
BSEFO,833170,2,LAURUSLABS,LAURUSLABS26AUG1290PE,SO,LAURUSLABS-SO,12623900833170,18.6,0.05,68000,0.05,850,1,11100100540222,LAURUSLABS,2026-08-27T00:00:00,1290,4,LAURUSLABS 27AUG2026 PE 1290,1,1,LAURUSLABS26AUG1290PE
BSEFO,834107,2,SENSEX,SENSEX26AUG67300PE,IO,SENSEX-IO,12623900834107,25.15,0.05,1000,0.05,20,1,-1,SENSEX,2026-08-27T00:00:00,67300,4,SENSEX 27AUG2026 PE 67300,1,1,SENSEX26AUG67300PE
BSEFO,1138014,2,AUROPHARMA,AUROPHARMA26JUL1360PE,SO,AUROPHARMA-SO,12621101138014,23,0.05,44000,0.05,550,1,11100100524804,AUROPHARMA,2026-07-30T00:00:00,1360,4,AUROPHARMA 30JUL2026 PE 1360,1,1,AUROPHARMA26JUL1360PE
BSEFO,835518,2,LAURUSLABS,LAURUSLABS26AUG1500CE,SO,LAURUSLABS-SO,12623900835518,173.55,22.55,68000,0.05,850,1,11100100540222,LAURUSLABS,2026-08-27T00:00:00,1500,3,LAURUSLABS 27AUG2026 CE 1500,1,1,LAURUSLABS26AUG1500CE
BSEFO,847662,2,OIL,OIL26SEP400PE,SO,OIL-SO,12626700847662,42.95,2.95,100000000,0.05,1400,1,11100100533106,OIL,2026-09-24T00:00:00,400,4,OIL 24SEP2026 PE 400,1,1,OIL26SEP400PE
BSEFO,839920,2,BANKBARODA,BANKBARODA26JUL295CE,SO,BANKBARODA-SO,12621100839920,20.8,0.05,175500,0.05,2925,1,11100100532134,BANKBARODA,2026-07-30T00:00:00,295,3,BANKBARODA 30JUL2026 CE 295,1,1,BANKBARODA26JUL295CE
BSEFO,836357,2,CROMPTON,CROMPTON26AUG242.5CE,SO,CROMPTON-SO,12623900836357,53.05,18.15,90000,0.05,2150,1,11100100539876,CROMPTON,2026-08-27T00:00:00,242.5,3,CROMPTON 27AUG2026 CE 242.5,1,1,CROMPTON26AUG242.5CE
BSEFO,827892,2,ICICIBANK,ICICIBANK26AUG1330CE,SO,ICICIBANK-SO,12623900827892,148.85,40.55,28000,0.05,700,1,11100100532174,ICICIBANK,2026-08-27T00:00:00,1330,3,ICICIBANK 27AUG2026 CE 1330,1,1,ICICIBANK26AUG1330CE
BSEFO,821429,2,COCHINSHIP,COCHINSHIP26JUL1380PE,SO,COCHINSHIP-SO,12621100821429,57.55,0.05,100000000,0.05,400,1,11100100540678,COCHINSHIP,2026-07-30T00:00:00,1380,4,COCHINSHIP 30JUL2026 PE 1380,1,1,COCHINSHIP26JUL1380PE
BSEFO,1147802,2,HINDUNILVR,HINDUNILVR26JUL2240PE,SO,HINDUNILVR-SO,12621101147802,120.85,2.05,9000,0.05,300,1,11100100500696,HINDUNILVR,2026-07-30T00:00:00,2240,4,HINDUNILVR 30JUL2026 PE 2240,1,1,HINDUNILVR26JUL2240PE
BSEFO,845662,2,BANDHANBNK,BANDHANBNK26SEP187.5CE,SO,BANDHANBNK-SO,12626700845662,40.95,11.95,100000,0.05,3600,1,11100100541153,BANDHANBNK,2026-09-24T00:00:00,187.5,3,BANDHANBNK 24SEP2026 CE 187.5,1,1,BANDHANBNK26SEP187.5CE
