ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NSEFO,60922,2,MIDCPNIFTY,MIDCPNIFTY26AUG19000PE,OPTIDX,MIDCPNIFTY-OPTIDX,2623700060922,4490.05,3440.65,2801,0.05,120,1,-1,NIFTY MID SELECT,2026-08-25T14:30:00,19000,4,MIDCPNIFTY 25AUG2026 PE 19000,1,1,MIDCPNIFTY26AUG19000PE
NSEFO,93389,2,MAXHEALTH,MAXHEALTH26SEP1090CE,OPTSTK,MAXHEALTH-OPTSTK,2627200093389,59.75,13.05,21001,0.05,525,1,1100100022377,MAXHEALTH,2026-09-29T14:30:00,1090,3,MAXHEALTH 29SEP2026 CE 1090,1,1,MAXHEALTH26SEP1090CE
NSEFO,144964,2,SHRIRAMFIN,SHRIRAMFIN26AUG880PE,OPTSTK,SHRIRAMFIN-OPTSTK,2623700144964,20.3,0.05,24751,0.05,825,1,1100100004306,SHRIRAMFIN,2026-08-25T14:30:00,880,4,SHRIRAMFIN 25AUG2026 PE 880,1,1,SHRIRAMFIN26AUG880PE
NSEFO,44758,2,BANDHANBNK,BANDHANBNK26AUG270PE,OPTSTK,BANDHANBNK-OPTSTK,2623700044758,115.37,75.37,108001,0.01,3600,1,1100100002263,BANDHANBNK,2026-08-25T14:30:00,270,4,BANDHANBNK 25AUG2026 PE 270,1,1,BANDHANBNK26AUG270PE
NSEFO,54384,2,AMBUJACEM,AMBUJACEM26OCT510PE,OPTSTK,AMBUJACEM-OPTSTK,2630000054384,105.1,65.1,60001,0.05,1200,1,1100100001270,AMBUJACEM,2026-10-27T14:30:00,510,4,AMBUJACEM 27OCT2026 PE 510,1,1,AMBUJACEM26OCT510PE
NSEFO,73704,2,BAJAJ-AUTO,BAJAJ-AUTO26AUG13200PE,OPTSTK,BAJAJ-AUTO-OPTSTK,2623700073704,1994.5,922.7,2251,0.05,75,1,1100100016669,BAJAJ-AUTO,2026-08-25T14:30:00,13200,4,BAJAJ-AUTO 25AUG2026 PE 13200,1,1,BAJAJ-AUTO26AUG13200PE
NSEFO,35047,2,NIFTYNXT50,NIFTYNXT5026AUG83300PE,OPTIDX,NIFTYNXT50-OPTIDX,2623700035047,10990.2,5933.8,601,0.05,25,1,-1,NIFTY NEXT 50,2026-08-25T14:30:00,83300,4,NIFTYNXT50 25AUG2026 PE 83300,1,1,NIFTYNXT5026AUG83300PE
NSEFO,69607,2,DMART,DMART26OCT2200CE,OPTSTK,DMART-OPTSTK,2630000069607,2086.75,1678.95,6001,0.05,150,1,1100100019913,DMART,2026-10-27T14:30:00,2200,3,DMART 27OCT2026 CE 2200,1,1,DMART26OCT2200CE
NSEFO,65392,2,NIFTYNXT50,NIFTYNXT5026AUG76500CE,OPTIDX,NIFTYNXT50-OPTIDX,2623700065392,1398.9,0.05,601,0.05,25,1,-1,NIFTY NEXT 50,2026-08-25T14:30:00,76500,3,NIFTYNXT50 25AUG2026 CE 76500,1,1,NIFTYNXT5026AUG76500CE
NSEFO,73918,2,BAJAJFINSV,BAJAJFINSV26AUG2480PE,OPTSTK,BAJAJFINSV-OPTSTK,2623700073918,539,345.6,12001,0.05,300,1,1100100016675,BAJAJFINSV,2026-08-25T14:30:00,2480,4,BAJAJFINSV 25AUG2026 PE 2480,1,1,BAJAJFINSV26AUG2480PE
NSEFO,149265,2,SONACOMS,SONACOMS26SEP600PE,OPTSTK,SONACOMS-OPTSTK,2627200149265,20.8,0.05,36751,0.05,1225,1,1100100004684,SONACOMS,2026-09-29T14:30:00,600,4,SONACOMS 29SEP2026 PE 600,1,1,SONACOMS26SEP600PE
NSEFO,156369,2,VOLTAS,VOLTAS26SEP1240PE,OPTSTK,VOLTAS-OPTSTK,2627200156369,76.4,20.3,18751,0.05,375,1,1100100003718,VOLTAS,2026-09-29T14:30:00,1240,4,VOLTAS 29SEP2026 PE 1240,1,1,VOLTAS26SEP1240PE
NSEFO,103338,2,PNBHOUSING,PNBHOUSING26OCT1080CE,OPTSTK,PNBHOUSING-OPTSTK,2630000103338,183.9,78.7,26001,0.05,650,1,1100100018908,PNBHOUSING,2026-10-27T14:30:00,1080,3,PNBHOUSING 27OCT2026 CE 1080,1,1,PNBHOUSING26OCT1080CE
